samplename	family	nreads
ClaidentTutorial__Sample15__MiFish	12_Eleotridae	185
ClaidentTutorial__Sample15__MiFish	44_Melamphaidae	185
ClaidentTutorial__Sample15__MiFish	08_Syngnathidae	171
ClaidentTutorial__Sample15__MiFish	06_Macrouridae	168
ClaidentTutorial__Sample15__MiFish	35_Callionymidae	168
ClaidentTutorial__Sample15__MiFish	07_Chlopsidae	167
ClaidentTutorial__Sample15__MiFish	45_Soleidae	165
ClaidentTutorial__Sample15__MiFish	09_Cynoglossidae	161
ClaidentTutorial__Sample15__MiFish	30_Poeciliidae	156
ClaidentTutorial__Sample15__MiFish	40_Triacanthidae	155
ClaidentTutorial__Sample15__MiFish	03_Danionidae	114
ClaidentTutorial__Sample15__MiFish	21_Scorpaenidae	79
ClaidentTutorial__Sample16__MiFish	51_others	3099
ClaidentTutorial__Sample16__MiFish	14_unidentified_Euteleosteomorpha	630
ClaidentTutorial__Sample16__MiFish	01_Gobiidae	567
ClaidentTutorial__Sample16__MiFish	05_Tetraodontidae	396
ClaidentTutorial__Sample16__MiFish	02_Cyprinidae	368
ClaidentTutorial__Sample16__MiFish	30_Poeciliidae	250
ClaidentTutorial__Sample16__MiFish	07_Chlopsidae	239
ClaidentTutorial__Sample16__MiFish	19_Auchenipteridae	234
ClaidentTutorial__Sample16__MiFish	13_Leuciscidae	222
ClaidentTutorial__Sample16__MiFish	45_Soleidae	198
ClaidentTutorial__Sample16__MiFish	17_Bothidae	192
ClaidentTutorial__Sample16__MiFish	10_Uranoscopidae	184
ClaidentTutorial__Sample16__MiFish	20_Denticipitidae	174
ClaidentTutorial__Sample16__MiFish	41_Adrianichthyidae	173
ClaidentTutorial__Sample16__MiFish	27_Erythrinidae	172
ClaidentTutorial__Sample16__MiFish	18_Nemacheilidae	166
ClaidentTutorial__Sample16__MiFish	40_Triacanthidae	162
ClaidentTutorial__Sample16__MiFish	36_Bramidae	158
ClaidentTutorial__Sample16__MiFish	23_Lutjanidae	157
ClaidentTutorial__Sample16__MiFish	16_Bryconidae	156
ClaidentTutorial__Sample16__MiFish	09_Cynoglossidae	147
ClaidentTutorial__Sample16__MiFish	12_Eleotridae	146
ClaidentTutorial__Sample16__MiFish	35_Callionymidae	140
ClaidentTutorial__Sample16__MiFish	08_Syngnathidae	135
ClaidentTutorial__Sample16__MiFish	06_Macrouridae	133
ClaidentTutorial__Sample16__MiFish	03_Danionidae	132
ClaidentTutorial__Sample16__MiFish	33_unidentified_Characoidei	130
ClaidentTutorial__Sample16__MiFish	04_Engraulidae	126
ClaidentTutorial__Sample16__MiFish	44_Melamphaidae	108
ClaidentTutorial__Sample16__MiFish	11_Clupeidae	1
ClaidentTutorial__Sample17__MiFish	51_others	3665
ClaidentTutorial__Sample17__MiFish	01_Gobiidae	770
ClaidentTutorial__Sample17__MiFish	23_Lutjanidae	291
ClaidentTutorial__Sample17__MiFish	18_Nemacheilidae	266
ClaidentTutorial__Sample17__MiFish	14_unidentified_Euteleosteomorpha	265
ClaidentTutorial__Sample17__MiFish	27_Erythrinidae	264
ClaidentTutorial__Sample17__MiFish	19_Auchenipteridae	238
ClaidentTutorial__Sample17__MiFish	36_Bramidae	230
ClaidentTutorial__Sample17__MiFish	11_Clupeidae	227
ClaidentTutorial__Sample17__MiFish	20_Denticipitidae	216
ClaidentTutorial__Sample17__MiFish	10_Uranoscopidae	214
ClaidentTutorial__Sample17__MiFish	33_unidentified_Characoidei	203
ClaidentTutorial__Sample17__MiFish	08_Syngnathidae	198
ClaidentTutorial__Sample17__MiFish	16_Bryconidae	196
ClaidentTutorial__Sample17__MiFish	13_Leuciscidae	181
ClaidentTutorial__Sample17__MiFish	30_Poeciliidae	164
ClaidentTutorial__Sample17__MiFish	44_Melamphaidae	164
ClaidentTutorial__Sample17__MiFish	07_Chlopsidae	156
ClaidentTutorial__Sample17__MiFish	40_Triacanthidae	147
ClaidentTutorial__Sample17__MiFish	04_Engraulidae	145
ClaidentTutorial__Sample17__MiFish	45_Soleidae	140
ClaidentTutorial__Sample17__MiFish	03_Danionidae	126
ClaidentTutorial__Sample17__MiFish	12_Eleotridae	118
ClaidentTutorial__Sample17__MiFish	02_Cyprinidae	113
ClaidentTutorial__Sample17__MiFish	06_Macrouridae	107
ClaidentTutorial__Sample17__MiFish	05_Tetraodontidae	78
ClaidentTutorial__Sample17__MiFish	41_Adrianichthyidae	2
ClaidentTutorial__Sample18__MiFish	51_others	4442
ClaidentTutorial__Sample18__MiFish	08_Syngnathidae	725
ClaidentTutorial__Sample18__MiFish	14_unidentified_Euteleosteomorpha	431
ClaidentTutorial__Sample18__MiFish	01_Gobiidae	337
ClaidentTutorial__Sample18__MiFish	33_unidentified_Characoidei	289
ClaidentTutorial__Sample18__MiFish	12_Eleotridae	249
ClaidentTutorial__Sample18__MiFish	04_Engraulidae	246
ClaidentTutorial__Sample18__MiFish	07_Chlopsidae	234
ClaidentTutorial__Sample18__MiFish	19_Auchenipteridae	201
ClaidentTutorial__Sample18__MiFish	02_Cyprinidae	200
ClaidentTutorial__Sample18__MiFish	40_Triacanthidae	185
ClaidentTutorial__Sample18__MiFish	16_Bryconidae	168
ClaidentTutorial__Sample18__MiFish	27_Erythrinidae	166
ClaidentTutorial__Sample18__MiFish	18_Nemacheilidae	158
ClaidentTutorial__Sample18__MiFish	30_Poeciliidae	145
ClaidentTutorial__Sample18__MiFish	20_Denticipitidae	133
ClaidentTutorial__Sample18__MiFish	10_Uranoscopidae	131
ClaidentTutorial__Sample18__MiFish	05_Tetraodontidae	123
ClaidentTutorial__Sample18__MiFish	06_Macrouridae	123
ClaidentTutorial__Sample18__MiFish	11_Clupeidae	115
ClaidentTutorial__Sample18__MiFish	36_Bramidae	106
ClaidentTutorial__Sample18__MiFish	45_Soleidae	105
ClaidentTutorial__Sample18__MiFish	13_Leuciscidae	86
ClaidentTutorial__Sample19__MiFish	51_others	4605
ClaidentTutorial__Sample19__MiFish	01_Gobiidae	621
ClaidentTutorial__Sample19__MiFish	02_Cyprinidae	314
ClaidentTutorial__Sample19__MiFish	27_Erythrinidae	238
ClaidentTutorial__Sample19__MiFish	40_Triacanthidae	222
ClaidentTutorial__Sample19__MiFish	49_Mugilidae	217
ClaidentTutorial__Sample19__MiFish	08_Syngnathidae	216
ClaidentTutorial__Sample19__MiFish	18_Nemacheilidae	206
ClaidentTutorial__Sample19__MiFish	16_Bryconidae	205
ClaidentTutorial__Sample19__MiFish	45_Soleidae	187
ClaidentTutorial__Sample19__MiFish	06_Macrouridae	186
ClaidentTutorial__Sample19__MiFish	13_Leuciscidae	181
ClaidentTutorial__Sample19__MiFish	14_unidentified_Euteleosteomorpha	180
ClaidentTutorial__Sample19__MiFish	36_Bramidae	174
ClaidentTutorial__Sample19__MiFish	04_Engraulidae	170
ClaidentTutorial__Sample19__MiFish	05_Tetraodontidae	166
ClaidentTutorial__Sample19__MiFish	12_Eleotridae	166
ClaidentTutorial__Sample19__MiFish	20_Denticipitidae	161
ClaidentTutorial__Sample19__MiFish	33_unidentified_Characoidei	153
ClaidentTutorial__Sample19__MiFish	41_Adrianichthyidae	129
ClaidentTutorial__Sample19__MiFish	11_Clupeidae	108
ClaidentTutorial__Sample19__MiFish	29_Labridae	42
ClaidentTutorial__Sample19__MiFish	07_Chlopsidae	1
ClaidentTutorial__Sample20__MiFish	51_others	4020
ClaidentTutorial__Sample20__MiFish	29_Labridae	450
ClaidentTutorial__Sample20__MiFish	01_Gobiidae	397
ClaidentTutorial__Sample20__MiFish	14_unidentified_Euteleosteomorpha	363
ClaidentTutorial__Sample20__MiFish	18_Nemacheilidae	286
ClaidentTutorial__Sample20__MiFish	09_Cynoglossidae	271
ClaidentTutorial__Sample20__MiFish	41_Adrianichthyidae	249
ClaidentTutorial__Sample20__MiFish	33_unidentified_Characoidei	241
ClaidentTutorial__Sample20__MiFish	13_Leuciscidae	225
ClaidentTutorial__Sample20__MiFish	31_Trichiuridae	214
ClaidentTutorial__Sample20__MiFish	27_Erythrinidae	196
ClaidentTutorial__Sample20__MiFish	20_Denticipitidae	193
ClaidentTutorial__Sample20__MiFish	05_Tetraodontidae	189
ClaidentTutorial__Sample20__MiFish	36_Bramidae	186
ClaidentTutorial__Sample20__MiFish	11_Clupeidae	181
ClaidentTutorial__Sample20__MiFish	02_Cyprinidae	177
ClaidentTutorial__Sample20__MiFish	04_Engraulidae	162
ClaidentTutorial__Sample20__MiFish	40_Triacanthidae	162
ClaidentTutorial__Sample20__MiFish	08_Syngnathidae	151
ClaidentTutorial__Sample20__MiFish	16_Bryconidae	138
ClaidentTutorial__Sample20__MiFish	49_Mugilidae	138
ClaidentTutorial__Sample20__MiFish	06_Macrouridae	116
ClaidentTutorial__Sample20__MiFish	12_Eleotridae	107
