samplename	species	nreads
ClaidentTutorial__Sample08__MiFish	017_unidentified_Gymnorhamphichthys	209
ClaidentTutorial__Sample08__MiFish	097_unidentified_Nothobranchiidae	205
ClaidentTutorial__Sample08__MiFish	018_unidentified_Stolephorus	203
ClaidentTutorial__Sample08__MiFish	033_unidentified_Coilinae	200
ClaidentTutorial__Sample08__MiFish	041_Benthodesmus_tenuis	197
ClaidentTutorial__Sample08__MiFish	064_Macrorhamphosodes_uradoi	196
ClaidentTutorial__Sample08__MiFish	009_unidentified_Opsaridium	195
ClaidentTutorial__Sample08__MiFish	019_Triphoturus_mexicanus	194
ClaidentTutorial__Sample08__MiFish	013_Pterois_miles	189
ClaidentTutorial__Sample08__MiFish	030_unidentified_Callionymidae	183
ClaidentTutorial__Sample08__MiFish	040_unidentified_Glyptosterninae	179
ClaidentTutorial__Sample08__MiFish	068_unidentified_Canthigaster	177
ClaidentTutorial__Sample08__MiFish	044_unidentified_Bovichtus	173
ClaidentTutorial__Sample08__MiFish	072_Trichonotus_elegans	170
ClaidentTutorial__Sample08__MiFish	004_unidentified_Eleotris	166
ClaidentTutorial__Sample08__MiFish	020_unidentified_Salminus	165
ClaidentTutorial__Sample08__MiFish	005_Squalogadus_modificatus	162
ClaidentTutorial__Sample08__MiFish	035_Odontobutis_platycephala	158
ClaidentTutorial__Sample08__MiFish	023_unidentified_Gobionellinae	156
ClaidentTutorial__Sample08__MiFish	037_unidentified_Muraeninae	155
ClaidentTutorial__Sample08__MiFish	027_Amia_calva	154
ClaidentTutorial__Sample08__MiFish	016_unidentified_Rhaphiodontinae	153
ClaidentTutorial__Sample08__MiFish	197_unidentified_Tridentiger	151
ClaidentTutorial__Sample08__MiFish	003_Uranoscopus_cognatus	146
ClaidentTutorial__Sample08__MiFish	006_Acentrogobius_pflaumii	143
ClaidentTutorial__Sample08__MiFish	101_Pempheris_schwenkii	142
ClaidentTutorial__Sample08__MiFish	195_unidentified_Belonidae	141
ClaidentTutorial__Sample08__MiFish	039_Spratelloides_delicatulus	134
ClaidentTutorial__Sample08__MiFish	049_Coreoperca_kawamebari	134
ClaidentTutorial__Sample08__MiFish	051_unidentified_Osteobrama	120
ClaidentTutorial__Sample08__MiFish	048_unidentified_Anguilliformes	117
ClaidentTutorial__Sample08__MiFish	056_Coelorinchus_kishinouyei	116
ClaidentTutorial__Sample08__MiFish	063_unidentified_Acheilognathidae	105
ClaidentTutorial__Sample08__MiFish	002_Kaupichthys_hyoproroides	100
ClaidentTutorial__Sample08__MiFish	090_unidentified_Channa	99
ClaidentTutorial__Sample08__MiFish	099_Pervagor_janthinosoma	43
ClaidentTutorial__Sample08__MiFish	073_Seriola_quinqueradiata	2
ClaidentTutorial__Sample08__MiFish	074_unidentified_Rhodeus	2
ClaidentTutorial__Sample08__MiFish	092_Mugil_cephalus	2
ClaidentTutorial__Sample08__MiFish	104_Embiotoca_jacksoni	2
ClaidentTutorial__Sample08__MiFish	143_Macropharyngodon_negrosensis	2
ClaidentTutorial__Sample08__MiFish	152_unidentified_Hiodon	2
ClaidentTutorial__Sample08__MiFish	189_unidentified_Linophrynidae	2
ClaidentTutorial__Sample08__MiFish	071_Polydactylus_sextarius	1
ClaidentTutorial__Sample08__MiFish	076_unidentified_Cyprinodon	1
ClaidentTutorial__Sample08__MiFish	077_unidentified_Microdevario	1
ClaidentTutorial__Sample09__MiFish	014_Pristipomoides_multidens	385
ClaidentTutorial__Sample09__MiFish	001_unidentified_Tetraodontidae	382
ClaidentTutorial__Sample09__MiFish	180_Doryrhamphus_japonicus	304
ClaidentTutorial__Sample09__MiFish	010_unidentified_Centromochlinae	285
ClaidentTutorial__Sample09__MiFish	015_Doryichthys_boaja	277
ClaidentTutorial__Sample09__MiFish	099_Pervagor_janthinosoma	271
ClaidentTutorial__Sample09__MiFish	064_Macrorhamphosodes_uradoi	265
ClaidentTutorial__Sample09__MiFish	059_Stolephorus_commersonnii	263
ClaidentTutorial__Sample09__MiFish	049_Coreoperca_kawamebari	260
ClaidentTutorial__Sample09__MiFish	005_Squalogadus_modificatus	251
ClaidentTutorial__Sample09__MiFish	069_unidentified_Engraulinae	236
ClaidentTutorial__Sample09__MiFish	031_unidentified_Rasborinae	228
ClaidentTutorial__Sample09__MiFish	176_unidentified_Enteromius	215
ClaidentTutorial__Sample09__MiFish	007_Rhinichthys_atratulus	213
ClaidentTutorial__Sample09__MiFish	024_unidentified_Campylomormyrus	211
ClaidentTutorial__Sample09__MiFish	062_Pagothenia_borchgrevinki	202
ClaidentTutorial__Sample09__MiFish	090_unidentified_Channa	199
ClaidentTutorial__Sample09__MiFish	068_unidentified_Canthigaster	197
ClaidentTutorial__Sample09__MiFish	155_Scleropages_formosus	191
ClaidentTutorial__Sample09__MiFish	029_unidentified_Branchiostegus	190
ClaidentTutorial__Sample09__MiFish	056_Coelorinchus_kishinouyei	185
ClaidentTutorial__Sample09__MiFish	016_unidentified_Rhaphiodontinae	180
ClaidentTutorial__Sample09__MiFish	004_unidentified_Eleotris	178
ClaidentTutorial__Sample09__MiFish	006_Acentrogobius_pflaumii	175
ClaidentTutorial__Sample09__MiFish	025_unidentified_Chedrinae	175
ClaidentTutorial__Sample09__MiFish	154_Lepidocephalichthys_guntea	175
ClaidentTutorial__Sample09__MiFish	027_Amia_calva	165
ClaidentTutorial__Sample09__MiFish	003_Uranoscopus_cognatus	164
ClaidentTutorial__Sample09__MiFish	035_Odontobutis_platycephala	162
ClaidentTutorial__Sample09__MiFish	030_unidentified_Callionymidae	156
ClaidentTutorial__Sample09__MiFish	054_Variola_albimarginata	156
ClaidentTutorial__Sample09__MiFish	002_Kaupichthys_hyoproroides	154
ClaidentTutorial__Sample09__MiFish	023_unidentified_Gobionellinae	152
ClaidentTutorial__Sample09__MiFish	072_Trichonotus_elegans	151
ClaidentTutorial__Sample09__MiFish	173_Fistularia_commersonii	149
ClaidentTutorial__Sample09__MiFish	084_unidentified_Pictichromis	146
ClaidentTutorial__Sample09__MiFish	037_unidentified_Muraeninae	145
ClaidentTutorial__Sample09__MiFish	097_unidentified_Nothobranchiidae	140
ClaidentTutorial__Sample09__MiFish	041_Benthodesmus_tenuis	138
ClaidentTutorial__Sample09__MiFish	020_unidentified_Salminus	136
ClaidentTutorial__Sample09__MiFish	040_unidentified_Glyptosterninae	135
ClaidentTutorial__Sample09__MiFish	013_Pterois_miles	125
ClaidentTutorial__Sample09__MiFish	142_unidentified_Hemiculter	124
ClaidentTutorial__Sample09__MiFish	067_Pimelodus_pictus	123
ClaidentTutorial__Sample09__MiFish	019_Triphoturus_mexicanus	104
ClaidentTutorial__Sample09__MiFish	017_unidentified_Gymnorhamphichthys	102
ClaidentTutorial__Sample09__MiFish	197_unidentified_Tridentiger	84
ClaidentTutorial__Sample09__MiFish	009_unidentified_Opsaridium	77
ClaidentTutorial__Sample09__MiFish	198_Gymnothorax_niphostigmus	28
ClaidentTutorial__Sample09__MiFish	039_Spratelloides_delicatulus	2
ClaidentTutorial__Sample09__MiFish	011_unidentified_Nemacheilidae	1
ClaidentTutorial__Sample09__MiFish	133_Pterapogon_kauderni	1
ClaidentTutorial__Sample10__MiFish	004_unidentified_Eleotris	525
ClaidentTutorial__Sample10__MiFish	001_unidentified_Tetraodontidae	368
ClaidentTutorial__Sample10__MiFish	094_unidentified_Genicanthus	302
ClaidentTutorial__Sample10__MiFish	022_unidentified_Smiliogastrinae	262
ClaidentTutorial__Sample10__MiFish	016_unidentified_Rhaphiodontinae	253
ClaidentTutorial__Sample10__MiFish	032_unidentified_Cyprinidae	241
ClaidentTutorial__Sample10__MiFish	029_unidentified_Branchiostegus	238
ClaidentTutorial__Sample10__MiFish	027_Amia_calva	235
ClaidentTutorial__Sample10__MiFish	035_Odontobutis_platycephala	227
ClaidentTutorial__Sample10__MiFish	097_unidentified_Nothobranchiidae	224
ClaidentTutorial__Sample10__MiFish	201_Bedotia_geayi	220
ClaidentTutorial__Sample10__MiFish	030_unidentified_Callionymidae	217
ClaidentTutorial__Sample10__MiFish	067_Pimelodus_pictus	213
ClaidentTutorial__Sample10__MiFish	155_Scleropages_formosus	213
ClaidentTutorial__Sample10__MiFish	009_unidentified_Opsaridium	209
ClaidentTutorial__Sample10__MiFish	010_unidentified_Centromochlinae	206
ClaidentTutorial__Sample10__MiFish	002_Kaupichthys_hyoproroides	204
ClaidentTutorial__Sample10__MiFish	006_Acentrogobius_pflaumii	203
ClaidentTutorial__Sample10__MiFish	198_Gymnothorax_niphostigmus	201
ClaidentTutorial__Sample10__MiFish	046_unidentified_Paraplagusia	199
ClaidentTutorial__Sample10__MiFish	017_unidentified_Gymnorhamphichthys	196
ClaidentTutorial__Sample10__MiFish	054_Variola_albimarginata	194
ClaidentTutorial__Sample10__MiFish	099_Pervagor_janthinosoma	189
ClaidentTutorial__Sample10__MiFish	024_unidentified_Campylomormyrus	186
ClaidentTutorial__Sample10__MiFish	072_Trichonotus_elegans	183
ClaidentTutorial__Sample10__MiFish	084_unidentified_Pictichromis	181
ClaidentTutorial__Sample10__MiFish	007_Rhinichthys_atratulus	175
ClaidentTutorial__Sample10__MiFish	031_unidentified_Rasborinae	174
ClaidentTutorial__Sample10__MiFish	173_Fistularia_commersonii	173
ClaidentTutorial__Sample10__MiFish	012_Denticeps_clupeoides	168
ClaidentTutorial__Sample10__MiFish	064_Macrorhamphosodes_uradoi	162
ClaidentTutorial__Sample10__MiFish	014_Pristipomoides_multidens	161
ClaidentTutorial__Sample10__MiFish	013_Pterois_miles	159
ClaidentTutorial__Sample10__MiFish	049_Coreoperca_kawamebari	143
ClaidentTutorial__Sample10__MiFish	059_Stolephorus_commersonnii	143
ClaidentTutorial__Sample10__MiFish	169_Stephanolepis_cirrhifer	140
ClaidentTutorial__Sample10__MiFish	023_unidentified_Gobionellinae	139
ClaidentTutorial__Sample10__MiFish	020_unidentified_Salminus	138
ClaidentTutorial__Sample10__MiFish	005_Squalogadus_modificatus	137
ClaidentTutorial__Sample10__MiFish	015_Doryichthys_boaja	135
ClaidentTutorial__Sample10__MiFish	041_Benthodesmus_tenuis	123
ClaidentTutorial__Sample10__MiFish	068_unidentified_Canthigaster	119
ClaidentTutorial__Sample10__MiFish	216_unidentified_Siganus	114
ClaidentTutorial__Sample10__MiFish	003_Uranoscopus_cognatus	112
ClaidentTutorial__Sample10__MiFish	142_unidentified_Hemiculter	112
ClaidentTutorial__Sample10__MiFish	040_unidentified_Glyptosterninae	104
ClaidentTutorial__Sample10__MiFish	176_unidentified_Enteromius	103
ClaidentTutorial__Sample10__MiFish	122_unidentified_Amphiliidae	64
ClaidentTutorial__Sample10__MiFish	074_unidentified_Rhodeus	2
ClaidentTutorial__Sample10__MiFish	139_unidentified_Acantopsis	2
ClaidentTutorial__Sample10__MiFish	044_unidentified_Bovichtus	1
ClaidentTutorial__Sample10__MiFish	149_Gymnomuraena_zebra	1
ClaidentTutorial__Sample11__MiFish	001_unidentified_Tetraodontidae	462
ClaidentTutorial__Sample11__MiFish	043_Bothus_pantherinus	312
ClaidentTutorial__Sample11__MiFish	187_unidentified_Orestias	289
ClaidentTutorial__Sample11__MiFish	026_unidentified_Poecilia	265
ClaidentTutorial__Sample11__MiFish	054_Variola_albimarginata	253
ClaidentTutorial__Sample11__MiFish	121_unidentified_Priacanthus	252
ClaidentTutorial__Sample11__MiFish	004_unidentified_Eleotris	243
ClaidentTutorial__Sample11__MiFish	085_Acanthocepola_krusensternii	242
ClaidentTutorial__Sample11__MiFish	029_unidentified_Branchiostegus	237
ClaidentTutorial__Sample11__MiFish	017_unidentified_Gymnorhamphichthys	231
ClaidentTutorial__Sample11__MiFish	059_Stolephorus_commersonnii	229
ClaidentTutorial__Sample11__MiFish	007_Rhinichthys_atratulus	226
ClaidentTutorial__Sample11__MiFish	027_Amia_calva	217
ClaidentTutorial__Sample11__MiFish	003_Uranoscopus_cognatus	212
ClaidentTutorial__Sample11__MiFish	067_Pimelodus_pictus	212
ClaidentTutorial__Sample11__MiFish	010_unidentified_Centromochlinae	207
ClaidentTutorial__Sample11__MiFish	012_Denticeps_clupeoides	206
ClaidentTutorial__Sample11__MiFish	094_unidentified_Genicanthus	204
ClaidentTutorial__Sample11__MiFish	169_Stephanolepis_cirrhifer	202
ClaidentTutorial__Sample11__MiFish	020_unidentified_Salminus	198
ClaidentTutorial__Sample11__MiFish	032_unidentified_Cyprinidae	198
ClaidentTutorial__Sample11__MiFish	023_unidentified_Gobionellinae	197
ClaidentTutorial__Sample11__MiFish	166_Luciogobius_elongatus	194
ClaidentTutorial__Sample11__MiFish	016_unidentified_Rhaphiodontinae	188
ClaidentTutorial__Sample11__MiFish	006_Acentrogobius_pflaumii	184
ClaidentTutorial__Sample11__MiFish	099_Pervagor_janthinosoma	183
ClaidentTutorial__Sample11__MiFish	022_unidentified_Smiliogastrinae	178
ClaidentTutorial__Sample11__MiFish	046_unidentified_Paraplagusia	168
ClaidentTutorial__Sample11__MiFish	164_Nannacara_anomala	163
ClaidentTutorial__Sample11__MiFish	002_Kaupichthys_hyoproroides	158
ClaidentTutorial__Sample11__MiFish	209_Macrognathus_pancalus	155
ClaidentTutorial__Sample11__MiFish	064_Macrorhamphosodes_uradoi	152
ClaidentTutorial__Sample11__MiFish	068_unidentified_Canthigaster	149
ClaidentTutorial__Sample11__MiFish	009_unidentified_Opsaridium	144
ClaidentTutorial__Sample11__MiFish	014_Pristipomoides_multidens	144
ClaidentTutorial__Sample11__MiFish	030_unidentified_Callionymidae	143
ClaidentTutorial__Sample11__MiFish	031_unidentified_Rasborinae	143
ClaidentTutorial__Sample11__MiFish	072_Trichonotus_elegans	141
ClaidentTutorial__Sample11__MiFish	013_Pterois_miles	134
ClaidentTutorial__Sample11__MiFish	097_unidentified_Nothobranchiidae	131
ClaidentTutorial__Sample11__MiFish	122_unidentified_Amphiliidae	128
ClaidentTutorial__Sample11__MiFish	142_unidentified_Hemiculter	128
ClaidentTutorial__Sample11__MiFish	041_Benthodesmus_tenuis	126
ClaidentTutorial__Sample11__MiFish	015_Doryichthys_boaja	121
ClaidentTutorial__Sample11__MiFish	005_Squalogadus_modificatus	118
ClaidentTutorial__Sample11__MiFish	215_Calotomus_japonicus	117
ClaidentTutorial__Sample11__MiFish	040_unidentified_Glyptosterninae	115
ClaidentTutorial__Sample11__MiFish	078_Aulorhynchus_flavidus	3
ClaidentTutorial__Sample11__MiFish	052_Parupeneus_chrysopleuron	2
ClaidentTutorial__Sample11__MiFish	103_Doederleinia_berycoides	1
ClaidentTutorial__Sample11__MiFish	149_Gymnomuraena_zebra	1
ClaidentTutorial__Sample12__MiFish	045_Poromitra_oscitans	403
ClaidentTutorial__Sample12__MiFish	038_Acentrogobius_caninus	325
ClaidentTutorial__Sample12__MiFish	022_unidentified_Smiliogastrinae	322
ClaidentTutorial__Sample12__MiFish	008_unidentified_Euteleosteomorpha	285
ClaidentTutorial__Sample12__MiFish	116_unidentified_Cyprinoidei	260
ClaidentTutorial__Sample12__MiFish	017_unidentified_Gymnorhamphichthys	254
ClaidentTutorial__Sample12__MiFish	031_unidentified_Rasborinae	251
ClaidentTutorial__Sample12__MiFish	010_unidentified_Centromochlinae	244
ClaidentTutorial__Sample12__MiFish	065_Schismatogobius_ampluvinculus	241
ClaidentTutorial__Sample12__MiFish	094_unidentified_Genicanthus	228
ClaidentTutorial__Sample12__MiFish	068_unidentified_Canthigaster	227
ClaidentTutorial__Sample12__MiFish	153_unidentified_Odacidae	224
ClaidentTutorial__Sample12__MiFish	001_unidentified_Tetraodontidae	222
ClaidentTutorial__Sample12__MiFish	014_Pristipomoides_multidens	220
ClaidentTutorial__Sample12__MiFish	003_Uranoscopus_cognatus	215
ClaidentTutorial__Sample12__MiFish	006_Acentrogobius_pflaumii	214
ClaidentTutorial__Sample12__MiFish	122_unidentified_Amphiliidae	208
ClaidentTutorial__Sample12__MiFish	164_Nannacara_anomala	202
ClaidentTutorial__Sample12__MiFish	027_Amia_calva	196
ClaidentTutorial__Sample12__MiFish	012_Denticeps_clupeoides	195
ClaidentTutorial__Sample12__MiFish	067_Pimelodus_pictus	192
ClaidentTutorial__Sample12__MiFish	013_Pterois_miles	185
ClaidentTutorial__Sample12__MiFish	026_unidentified_Poecilia	183
ClaidentTutorial__Sample12__MiFish	043_Bothus_pantherinus	179
ClaidentTutorial__Sample12__MiFish	016_unidentified_Rhaphiodontinae	170
ClaidentTutorial__Sample12__MiFish	121_unidentified_Priacanthus	169
ClaidentTutorial__Sample12__MiFish	030_unidentified_Callionymidae	167
ClaidentTutorial__Sample12__MiFish	040_unidentified_Glyptosterninae	162
ClaidentTutorial__Sample12__MiFish	166_Luciogobius_elongatus	161
ClaidentTutorial__Sample12__MiFish	007_Rhinichthys_atratulus	160
ClaidentTutorial__Sample12__MiFish	023_unidentified_Gobionellinae	159
ClaidentTutorial__Sample12__MiFish	054_Variola_albimarginata	159
ClaidentTutorial__Sample12__MiFish	004_unidentified_Eleotris	153
ClaidentTutorial__Sample12__MiFish	020_unidentified_Salminus	153
ClaidentTutorial__Sample12__MiFish	002_Kaupichthys_hyoproroides	151
ClaidentTutorial__Sample12__MiFish	046_unidentified_Paraplagusia	151
ClaidentTutorial__Sample12__MiFish	005_Squalogadus_modificatus	150
ClaidentTutorial__Sample12__MiFish	059_Stolephorus_commersonnii	142
ClaidentTutorial__Sample12__MiFish	032_unidentified_Cyprinidae	138
ClaidentTutorial__Sample12__MiFish	009_unidentified_Opsaridium	131
ClaidentTutorial__Sample12__MiFish	191_unidentified_Heniochus	123
ClaidentTutorial__Sample12__MiFish	015_Doryichthys_boaja	122
ClaidentTutorial__Sample12__MiFish	029_unidentified_Branchiostegus	121
ClaidentTutorial__Sample12__MiFish	085_Acanthocepola_krusensternii	121
ClaidentTutorial__Sample12__MiFish	041_Benthodesmus_tenuis	119
ClaidentTutorial__Sample12__MiFish	080_Oryzias_javanicus	119
ClaidentTutorial__Sample12__MiFish	142_unidentified_Hemiculter	103
ClaidentTutorial__Sample12__MiFish	053_unidentified_Osteoglossiformes	100
ClaidentTutorial__Sample12__MiFish	021_Hoplias_intermedius	43
ClaidentTutorial__Sample12__MiFish	069_unidentified_Engraulinae	4
ClaidentTutorial__Sample12__MiFish	047_unidentified_Cottiusculus	2
ClaidentTutorial__Sample12__MiFish	184_unidentified_Chrysichthys	2
ClaidentTutorial__Sample12__MiFish	197_unidentified_Tridentiger	2
ClaidentTutorial__Sample12__MiFish	051_unidentified_Osteobrama	1
ClaidentTutorial__Sample12__MiFish	063_unidentified_Acheilognathidae	1
ClaidentTutorial__Sample12__MiFish	181_Amblychaeturichthys_hexanema	1
ClaidentTutorial__Sample13__MiFish	022_unidentified_Smiliogastrinae	350
ClaidentTutorial__Sample13__MiFish	138_unidentified_Gerres	345
ClaidentTutorial__Sample13__MiFish	182_Nannoperca_obscura	302
ClaidentTutorial__Sample13__MiFish	113_unidentified_Lethrinus	276
ClaidentTutorial__Sample13__MiFish	148_Halichoeres_melanurus	273
ClaidentTutorial__Sample13__MiFish	012_Denticeps_clupeoides	253
ClaidentTutorial__Sample13__MiFish	038_Acentrogobius_caninus	239
ClaidentTutorial__Sample13__MiFish	067_Pimelodus_pictus	233
ClaidentTutorial__Sample13__MiFish	015_Doryichthys_boaja	231
ClaidentTutorial__Sample13__MiFish	003_Uranoscopus_cognatus	225
ClaidentTutorial__Sample13__MiFish	006_Acentrogobius_pflaumii	224
ClaidentTutorial__Sample13__MiFish	029_unidentified_Branchiostegus	216
ClaidentTutorial__Sample13__MiFish	066_Chilomycterus_reticulatus	211
ClaidentTutorial__Sample13__MiFish	016_unidentified_Rhaphiodontinae	210
ClaidentTutorial__Sample13__MiFish	014_Pristipomoides_multidens	205
ClaidentTutorial__Sample13__MiFish	080_Oryzias_javanicus	198
ClaidentTutorial__Sample13__MiFish	010_unidentified_Centromochlinae	196
ClaidentTutorial__Sample13__MiFish	017_unidentified_Gymnorhamphichthys	196
ClaidentTutorial__Sample13__MiFish	122_unidentified_Amphiliidae	195
ClaidentTutorial__Sample13__MiFish	005_Squalogadus_modificatus	193
ClaidentTutorial__Sample13__MiFish	007_Rhinichthys_atratulus	192
ClaidentTutorial__Sample13__MiFish	002_Kaupichthys_hyoproroides	188
ClaidentTutorial__Sample13__MiFish	031_unidentified_Rasborinae	188
ClaidentTutorial__Sample13__MiFish	040_unidentified_Glyptosterninae	187
ClaidentTutorial__Sample13__MiFish	153_unidentified_Odacidae	184
ClaidentTutorial__Sample13__MiFish	023_unidentified_Gobionellinae	180
ClaidentTutorial__Sample13__MiFish	026_unidentified_Poecilia	177
ClaidentTutorial__Sample13__MiFish	021_Hoplias_intermedius	174
ClaidentTutorial__Sample13__MiFish	085_Acanthocepola_krusensternii	173
ClaidentTutorial__Sample13__MiFish	121_unidentified_Priacanthus	173
ClaidentTutorial__Sample13__MiFish	045_Poromitra_oscitans	168
ClaidentTutorial__Sample13__MiFish	004_unidentified_Eleotris	164
ClaidentTutorial__Sample13__MiFish	191_unidentified_Heniochus	151
ClaidentTutorial__Sample13__MiFish	046_unidentified_Paraplagusia	149
ClaidentTutorial__Sample13__MiFish	065_Schismatogobius_ampluvinculus	145
ClaidentTutorial__Sample13__MiFish	116_unidentified_Cyprinoidei	142
ClaidentTutorial__Sample13__MiFish	053_unidentified_Osteoglossiformes	136
ClaidentTutorial__Sample13__MiFish	009_unidentified_Opsaridium	135
ClaidentTutorial__Sample13__MiFish	027_Amia_calva	134
ClaidentTutorial__Sample13__MiFish	140_unidentified_Ambassis	132
ClaidentTutorial__Sample13__MiFish	034_Eumegistus_illustris	131
ClaidentTutorial__Sample13__MiFish	043_Bothus_pantherinus	130
ClaidentTutorial__Sample13__MiFish	013_Pterois_miles	128
ClaidentTutorial__Sample13__MiFish	030_unidentified_Callionymidae	128
ClaidentTutorial__Sample13__MiFish	041_Benthodesmus_tenuis	127
ClaidentTutorial__Sample13__MiFish	001_unidentified_Tetraodontidae	109
ClaidentTutorial__Sample13__MiFish	170_Crossorhombus_kobensis	92
ClaidentTutorial__Sample13__MiFish	028_unidentified_Characoidei	63
ClaidentTutorial__Sample13__MiFish	011_unidentified_Nemacheilidae	4
ClaidentTutorial__Sample13__MiFish	079_unidentified_Brycon	4
ClaidentTutorial__Sample13__MiFish	157_unidentified_Leptobotia	2
ClaidentTutorial__Sample14__MiFish	053_unidentified_Osteoglossiformes	361
ClaidentTutorial__Sample14__MiFish	131_unidentified_Lophiodes	318
ClaidentTutorial__Sample14__MiFish	119_Zanclus_cornutus	266
ClaidentTutorial__Sample14__MiFish	012_Denticeps_clupeoides	246
ClaidentTutorial__Sample14__MiFish	124_Lepidosiren_paradoxa	246
ClaidentTutorial__Sample14__MiFish	170_Crossorhombus_kobensis	245
ClaidentTutorial__Sample14__MiFish	082_Samariscus_latus	233
ClaidentTutorial__Sample14__MiFish	027_Amia_calva	230
ClaidentTutorial__Sample14__MiFish	065_Schismatogobius_ampluvinculus	227
ClaidentTutorial__Sample14__MiFish	042_unidentified_Triacanthidae	226
ClaidentTutorial__Sample14__MiFish	002_Kaupichthys_hyoproroides	224
ClaidentTutorial__Sample14__MiFish	160_Moringua_edwardsi	219
ClaidentTutorial__Sample14__MiFish	038_Acentrogobius_caninus	215
ClaidentTutorial__Sample14__MiFish	007_Rhinichthys_atratulus	210
ClaidentTutorial__Sample14__MiFish	029_unidentified_Branchiostegus	210
ClaidentTutorial__Sample14__MiFish	014_Pristipomoides_multidens	206
ClaidentTutorial__Sample14__MiFish	116_unidentified_Cyprinoidei	205
ClaidentTutorial__Sample14__MiFish	041_Benthodesmus_tenuis	203
ClaidentTutorial__Sample14__MiFish	043_Bothus_pantherinus	202
ClaidentTutorial__Sample14__MiFish	046_unidentified_Paraplagusia	194
ClaidentTutorial__Sample14__MiFish	140_unidentified_Ambassis	189
ClaidentTutorial__Sample14__MiFish	003_Uranoscopus_cognatus	188
ClaidentTutorial__Sample14__MiFish	080_Oryzias_javanicus	186
ClaidentTutorial__Sample14__MiFish	022_unidentified_Smiliogastrinae	185
ClaidentTutorial__Sample14__MiFish	010_unidentified_Centromochlinae	182
ClaidentTutorial__Sample14__MiFish	032_unidentified_Cyprinidae	176
ClaidentTutorial__Sample14__MiFish	034_Eumegistus_illustris	174
ClaidentTutorial__Sample14__MiFish	148_Halichoeres_melanurus	174
ClaidentTutorial__Sample14__MiFish	004_unidentified_Eleotris	172
ClaidentTutorial__Sample14__MiFish	028_unidentified_Characoidei	168
ClaidentTutorial__Sample14__MiFish	045_Poromitra_oscitans	166
ClaidentTutorial__Sample14__MiFish	016_unidentified_Rhaphiodontinae	164
ClaidentTutorial__Sample14__MiFish	026_unidentified_Poecilia	158
ClaidentTutorial__Sample14__MiFish	030_unidentified_Callionymidae	155
ClaidentTutorial__Sample14__MiFish	066_Chilomycterus_reticulatus	154
ClaidentTutorial__Sample14__MiFish	015_Doryichthys_boaja	148
ClaidentTutorial__Sample14__MiFish	017_unidentified_Gymnorhamphichthys	144
ClaidentTutorial__Sample14__MiFish	001_unidentified_Tetraodontidae	143
ClaidentTutorial__Sample14__MiFish	005_Squalogadus_modificatus	143
ClaidentTutorial__Sample14__MiFish	138_unidentified_Gerres	142
ClaidentTutorial__Sample14__MiFish	013_Pterois_miles	134
ClaidentTutorial__Sample14__MiFish	113_unidentified_Lethrinus	133
ClaidentTutorial__Sample14__MiFish	085_Acanthocepola_krusensternii	132
ClaidentTutorial__Sample14__MiFish	021_Hoplias_intermedius	129
ClaidentTutorial__Sample14__MiFish	006_Acentrogobius_pflaumii	119
ClaidentTutorial__Sample14__MiFish	031_unidentified_Rasborinae	102
ClaidentTutorial__Sample14__MiFish	222_unidentified_Galaxias	89
ClaidentTutorial__Sample14__MiFish	223_Hapalogenys_nigripinnis	62
ClaidentTutorial__Sample14__MiFish	011_unidentified_Nemacheilidae	4
ClaidentTutorial__Sample14__MiFish	109_Escualosa_thoracata	3
ClaidentTutorial__Sample14__MiFish	129_unidentified_Teleostei	1
ClaidentTutorial__Sample14__MiFish	157_unidentified_Leptobotia	1
ClaidentTutorial__Sample15__MiFish	175_Alosa_aestivalis	318
ClaidentTutorial__Sample15__MiFish	061_Lagocephalus_laevigatus	292
ClaidentTutorial__Sample15__MiFish	050_unidentified_Coilia	257
ClaidentTutorial__Sample15__MiFish	055_unidentified_Centrolophidae	256
ClaidentTutorial__Sample15__MiFish	034_Eumegistus_illustris	249
ClaidentTutorial__Sample15__MiFish	011_unidentified_Nemacheilidae	247
ClaidentTutorial__Sample15__MiFish	057_unidentified_Aldrovandia	238
ClaidentTutorial__Sample15__MiFish	028_unidentified_Characoidei	235
ClaidentTutorial__Sample15__MiFish	038_Acentrogobius_caninus	230
ClaidentTutorial__Sample15__MiFish	043_Bothus_pantherinus	229
ClaidentTutorial__Sample15__MiFish	010_unidentified_Centromochlinae	223
ClaidentTutorial__Sample15__MiFish	017_unidentified_Gymnorhamphichthys	221
ClaidentTutorial__Sample15__MiFish	021_Hoplias_intermedius	210
ClaidentTutorial__Sample15__MiFish	041_Benthodesmus_tenuis	203
ClaidentTutorial__Sample15__MiFish	007_Rhinichthys_atratulus	201
ClaidentTutorial__Sample15__MiFish	113_unidentified_Lethrinus	201
ClaidentTutorial__Sample15__MiFish	131_unidentified_Lophiodes	201
ClaidentTutorial__Sample15__MiFish	012_Denticeps_clupeoides	195
ClaidentTutorial__Sample15__MiFish	014_Pristipomoides_multidens	195
ClaidentTutorial__Sample15__MiFish	003_Uranoscopus_cognatus	186
ClaidentTutorial__Sample15__MiFish	080_Oryzias_javanicus	186
ClaidentTutorial__Sample15__MiFish	004_unidentified_Eleotris	185
ClaidentTutorial__Sample15__MiFish	045_Poromitra_oscitans	185
