samplename	species	nreads
ClaidentTutorial__Sample14__MiFish	41_Eugnathogobius_polylepis	250
ClaidentTutorial__Sample14__MiFish	46_unidentified_Elassoma	243
ClaidentTutorial__Sample14__MiFish	47_Latimeria_chalumnae	243
ClaidentTutorial__Sample14__MiFish	48_Bolbometopon_muricatum	246
ClaidentTutorial__Sample14__MiFish	49_Coilia_reynaldi	246
ClaidentTutorial__Sample14__MiFish	50_Eurypegasus_draconis	250
ClaidentTutorial__Sample14__MiFish	51_others	4437
ClaidentTutorial__Sample15__MiFish	01_unidentified_Gastromyzontidae	247
ClaidentTutorial__Sample15__MiFish	02_Canthophrys_gongota	246
ClaidentTutorial__Sample15__MiFish	03_Sardina_pilchardus	247
ClaidentTutorial__Sample15__MiFish	04_Jaydia_lineata	249
ClaidentTutorial__Sample15__MiFish	05_unidentified_Amblyopinae	244
ClaidentTutorial__Sample15__MiFish	07_Paraconger_notialis	250
ClaidentTutorial__Sample15__MiFish	08_Odontobutis_haifengensis	246
ClaidentTutorial__Sample15__MiFish	10_Acanthaphritis_unoorum	247
ClaidentTutorial__Sample15__MiFish	13_Diplacanthopoma_brachysoma	246
ClaidentTutorial__Sample15__MiFish	14_Eumegistus_illustris	246
ClaidentTutorial__Sample15__MiFish	15_Megalops_atlanticus	247
ClaidentTutorial__Sample15__MiFish	16_Ponticola_kessleri	245
ClaidentTutorial__Sample15__MiFish	17_Cynoglossus_abbreviatus	245
ClaidentTutorial__Sample15__MiFish	21_Scolopsis_ciliata	251
ClaidentTutorial__Sample15__MiFish	24_Pristipomoides_multidens	244
ClaidentTutorial__Sample15__MiFish	25_Polyacanthonotus_rissoanus	247
ClaidentTutorial__Sample15__MiFish	27_Rastrelliger_brachysoma	250
ClaidentTutorial__Sample15__MiFish	29_Micropterus_dolomieu	248
ClaidentTutorial__Sample15__MiFish	32_Dallia_pectoralis	246
ClaidentTutorial__Sample15__MiFish	34_unidentified_Rasbora	249
ClaidentTutorial__Sample15__MiFish	35_Squalomugil_nasutus	245
ClaidentTutorial__Sample15__MiFish	37_Eleutheronema_tetradactylum	247
ClaidentTutorial__Sample15__MiFish	38_Luciogobius_elongatus	248
ClaidentTutorial__Sample15__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	249
ClaidentTutorial__Sample15__MiFish	41_Eugnathogobius_polylepis	246
ClaidentTutorial__Sample15__MiFish	46_unidentified_Elassoma	250
ClaidentTutorial__Sample15__MiFish	47_Latimeria_chalumnae	249
ClaidentTutorial__Sample15__MiFish	48_Bolbometopon_muricatum	244
ClaidentTutorial__Sample15__MiFish	49_Coilia_reynaldi	247
ClaidentTutorial__Sample15__MiFish	50_Eurypegasus_draconis	251
ClaidentTutorial__Sample15__MiFish	51_others	4922
ClaidentTutorial__Sample16__MiFish	01_unidentified_Gastromyzontidae	242
ClaidentTutorial__Sample16__MiFish	02_Canthophrys_gongota	248
ClaidentTutorial__Sample16__MiFish	03_Sardina_pilchardus	247
ClaidentTutorial__Sample16__MiFish	04_Jaydia_lineata	245
ClaidentTutorial__Sample16__MiFish	07_Paraconger_notialis	247
ClaidentTutorial__Sample16__MiFish	08_Odontobutis_haifengensis	248
ClaidentTutorial__Sample16__MiFish	10_Acanthaphritis_unoorum	250
ClaidentTutorial__Sample16__MiFish	13_Diplacanthopoma_brachysoma	248
ClaidentTutorial__Sample16__MiFish	14_Eumegistus_illustris	244
ClaidentTutorial__Sample16__MiFish	15_Megalops_atlanticus	245
ClaidentTutorial__Sample16__MiFish	16_Ponticola_kessleri	242
ClaidentTutorial__Sample16__MiFish	21_Scolopsis_ciliata	245
ClaidentTutorial__Sample16__MiFish	24_Pristipomoides_multidens	251
ClaidentTutorial__Sample16__MiFish	25_Polyacanthonotus_rissoanus	245
ClaidentTutorial__Sample16__MiFish	27_Rastrelliger_brachysoma	247
ClaidentTutorial__Sample16__MiFish	29_Micropterus_dolomieu	247
ClaidentTutorial__Sample16__MiFish	32_Dallia_pectoralis	248
ClaidentTutorial__Sample16__MiFish	34_unidentified_Rasbora	250
ClaidentTutorial__Sample16__MiFish	35_Squalomugil_nasutus	245
ClaidentTutorial__Sample16__MiFish	36_Etheostoma_trisella	243
ClaidentTutorial__Sample16__MiFish	38_Luciogobius_elongatus	247
ClaidentTutorial__Sample16__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	244
ClaidentTutorial__Sample16__MiFish	41_Eugnathogobius_polylepis	248
ClaidentTutorial__Sample16__MiFish	46_unidentified_Elassoma	247
ClaidentTutorial__Sample16__MiFish	48_Bolbometopon_muricatum	248
ClaidentTutorial__Sample16__MiFish	49_Coilia_reynaldi	248
ClaidentTutorial__Sample16__MiFish	50_Eurypegasus_draconis	244
ClaidentTutorial__Sample16__MiFish	51_others	5648
ClaidentTutorial__Sample17__MiFish	01_unidentified_Gastromyzontidae	248
ClaidentTutorial__Sample17__MiFish	02_Canthophrys_gongota	249
ClaidentTutorial__Sample17__MiFish	03_Sardina_pilchardus	247
ClaidentTutorial__Sample17__MiFish	04_Jaydia_lineata	245
ClaidentTutorial__Sample17__MiFish	08_Odontobutis_haifengensis	247
ClaidentTutorial__Sample17__MiFish	10_Acanthaphritis_unoorum	245
ClaidentTutorial__Sample17__MiFish	14_Eumegistus_illustris	247
ClaidentTutorial__Sample17__MiFish	15_Megalops_atlanticus	246
ClaidentTutorial__Sample17__MiFish	21_Scolopsis_ciliata	251
ClaidentTutorial__Sample17__MiFish	24_Pristipomoides_multidens	250
ClaidentTutorial__Sample17__MiFish	25_Polyacanthonotus_rissoanus	244
ClaidentTutorial__Sample17__MiFish	27_Rastrelliger_brachysoma	249
ClaidentTutorial__Sample17__MiFish	29_Micropterus_dolomieu	250
ClaidentTutorial__Sample17__MiFish	32_Dallia_pectoralis	247
ClaidentTutorial__Sample17__MiFish	34_unidentified_Rasbora	251
ClaidentTutorial__Sample17__MiFish	35_Squalomugil_nasutus	247
ClaidentTutorial__Sample17__MiFish	36_Etheostoma_trisella	247
ClaidentTutorial__Sample17__MiFish	38_Luciogobius_elongatus	248
ClaidentTutorial__Sample17__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	247
ClaidentTutorial__Sample17__MiFish	41_Eugnathogobius_polylepis	248
ClaidentTutorial__Sample17__MiFish	46_unidentified_Elassoma	245
ClaidentTutorial__Sample17__MiFish	48_Bolbometopon_muricatum	249
ClaidentTutorial__Sample17__MiFish	49_Coilia_reynaldi	247
ClaidentTutorial__Sample17__MiFish	50_Eurypegasus_draconis	243
ClaidentTutorial__Sample17__MiFish	51_others	6402
ClaidentTutorial__Sample18__MiFish	01_unidentified_Gastromyzontidae	247
ClaidentTutorial__Sample18__MiFish	02_Canthophrys_gongota	249
ClaidentTutorial__Sample18__MiFish	04_Jaydia_lineata	248
ClaidentTutorial__Sample18__MiFish	08_Odontobutis_haifengensis	249
ClaidentTutorial__Sample18__MiFish	14_Eumegistus_illustris	248
ClaidentTutorial__Sample18__MiFish	15_Megalops_atlanticus	246
ClaidentTutorial__Sample18__MiFish	21_Scolopsis_ciliata	243
ClaidentTutorial__Sample18__MiFish	24_Pristipomoides_multidens	249
ClaidentTutorial__Sample18__MiFish	25_Polyacanthonotus_rissoanus	248
ClaidentTutorial__Sample18__MiFish	27_Rastrelliger_brachysoma	246
ClaidentTutorial__Sample18__MiFish	29_Micropterus_dolomieu	247
ClaidentTutorial__Sample18__MiFish	31_Acanthocepola_krusensternii	249
ClaidentTutorial__Sample18__MiFish	32_Dallia_pectoralis	250
ClaidentTutorial__Sample18__MiFish	34_unidentified_Rasbora	250
ClaidentTutorial__Sample18__MiFish	35_Squalomugil_nasutus	249
ClaidentTutorial__Sample18__MiFish	36_Etheostoma_trisella	251
ClaidentTutorial__Sample18__MiFish	38_Luciogobius_elongatus	247
ClaidentTutorial__Sample18__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	249
ClaidentTutorial__Sample18__MiFish	41_Eugnathogobius_polylepis	247
ClaidentTutorial__Sample18__MiFish	46_unidentified_Elassoma	244
ClaidentTutorial__Sample18__MiFish	48_Bolbometopon_muricatum	246
ClaidentTutorial__Sample18__MiFish	49_Coilia_reynaldi	246
ClaidentTutorial__Sample18__MiFish	50_Eurypegasus_draconis	245
ClaidentTutorial__Sample18__MiFish	51_others	6655
ClaidentTutorial__Sample19__MiFish	01_unidentified_Gastromyzontidae	246
ClaidentTutorial__Sample19__MiFish	02_Canthophrys_gongota	246
ClaidentTutorial__Sample19__MiFish	04_Jaydia_lineata	247
ClaidentTutorial__Sample19__MiFish	08_Odontobutis_haifengensis	245
ClaidentTutorial__Sample19__MiFish	14_Eumegistus_illustris	245
ClaidentTutorial__Sample19__MiFish	15_Megalops_atlanticus	248
ClaidentTutorial__Sample19__MiFish	21_Scolopsis_ciliata	246
ClaidentTutorial__Sample19__MiFish	24_Pristipomoides_multidens	247
ClaidentTutorial__Sample19__MiFish	27_Rastrelliger_brachysoma	246
ClaidentTutorial__Sample19__MiFish	29_Micropterus_dolomieu	248
ClaidentTutorial__Sample19__MiFish	31_Acanthocepola_krusensternii	247
ClaidentTutorial__Sample19__MiFish	32_Dallia_pectoralis	246
ClaidentTutorial__Sample19__MiFish	34_unidentified_Rasbora	246
ClaidentTutorial__Sample19__MiFish	35_Squalomugil_nasutus	248
ClaidentTutorial__Sample19__MiFish	36_Etheostoma_trisella	249
ClaidentTutorial__Sample19__MiFish	38_Luciogobius_elongatus	247
ClaidentTutorial__Sample19__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	247
ClaidentTutorial__Sample19__MiFish	46_unidentified_Elassoma	248
ClaidentTutorial__Sample19__MiFish	48_Bolbometopon_muricatum	248
ClaidentTutorial__Sample19__MiFish	49_Coilia_reynaldi	243
ClaidentTutorial__Sample19__MiFish	50_Eurypegasus_draconis	247
ClaidentTutorial__Sample19__MiFish	51_others	7138
ClaidentTutorial__Sample20__MiFish	01_unidentified_Gastromyzontidae	246
ClaidentTutorial__Sample20__MiFish	02_Canthophrys_gongota	241
ClaidentTutorial__Sample20__MiFish	08_Odontobutis_haifengensis	244
ClaidentTutorial__Sample20__MiFish	14_Eumegistus_illustris	246
ClaidentTutorial__Sample20__MiFish	21_Scolopsis_ciliata	250
ClaidentTutorial__Sample20__MiFish	24_Pristipomoides_multidens	241
ClaidentTutorial__Sample20__MiFish	27_Rastrelliger_brachysoma	248
ClaidentTutorial__Sample20__MiFish	29_Micropterus_dolomieu	245
ClaidentTutorial__Sample20__MiFish	31_Acanthocepola_krusensternii	249
ClaidentTutorial__Sample20__MiFish	34_unidentified_Rasbora	249
ClaidentTutorial__Sample20__MiFish	35_Squalomugil_nasutus	249
ClaidentTutorial__Sample20__MiFish	36_Etheostoma_trisella	246
ClaidentTutorial__Sample20__MiFish	38_Luciogobius_elongatus	248
ClaidentTutorial__Sample20__MiFish	40_Eigenmannia_sp._CBM-ZF-10620	248
ClaidentTutorial__Sample20__MiFish	46_unidentified_Elassoma	247
ClaidentTutorial__Sample20__MiFish	50_Eurypegasus_draconis	241
ClaidentTutorial__Sample20__MiFish	51_others	8350
