samplename	species	nreads
ClaidentTutorial__Sample15__MiFish	13_Pristipomoides_multidens	218
ClaidentTutorial__Sample15__MiFish	08_unidentified_Pogonichthyinae	214
ClaidentTutorial__Sample15__MiFish	12_Denticeps_clupeoides	211
ClaidentTutorial__Sample15__MiFish	43_Benthodesmus_tenuis	211
ClaidentTutorial__Sample15__MiFish	04_Uranoscopus_cognatus	206
ClaidentTutorial__Sample15__MiFish	02_unidentified_Tetraodontidae	200
ClaidentTutorial__Sample15__MiFish	05_unidentified_Eleotris	200
ClaidentTutorial__Sample15__MiFish	49_Poromitra_oscitans	197
ClaidentTutorial__Sample15__MiFish	14_Doryichthys_boaja	192
ClaidentTutorial__Sample15__MiFish	31_unidentified_Callionymidae	183
ClaidentTutorial__Sample15__MiFish	03_Kaupichthys_hyoproroides	178
ClaidentTutorial__Sample15__MiFish	06_unidentified_Macrouridae	176
ClaidentTutorial__Sample15__MiFish	47_unidentified_Paraplagusia	176
ClaidentTutorial__Sample15__MiFish	28_unidentified_Poecilia	171
ClaidentTutorial__Sample15__MiFish	42_unidentified_Triacanthidae	169
ClaidentTutorial__Sample15__MiFish	07_Acentrogobius_pflaumii	163
ClaidentTutorial__Sample15__MiFish	18_unidentified_Cyprinidae	141
ClaidentTutorial__Sample15__MiFish	22_unidentified_Smiliogastrinae	138
ClaidentTutorial__Sample15__MiFish	32_unidentified_Rasborinae	126
ClaidentTutorial__Sample15__MiFish	11_unidentified_Pterois	89
ClaidentTutorial__Sample16__MiFish	51_others	4346
ClaidentTutorial__Sample16__MiFish	01_unidentified_Euteleosteomorpha	900
ClaidentTutorial__Sample16__MiFish	28_unidentified_Poecilia	282
ClaidentTutorial__Sample16__MiFish	03_Kaupichthys_hyoproroides	260
ClaidentTutorial__Sample16__MiFish	10_unidentified_Centromochlinae	254
ClaidentTutorial__Sample16__MiFish	08_unidentified_Pogonichthyinae	247
ClaidentTutorial__Sample16__MiFish	18_unidentified_Cyprinidae	219
ClaidentTutorial__Sample16__MiFish	02_unidentified_Tetraodontidae	209
ClaidentTutorial__Sample16__MiFish	44_Bothus_pantherinus	202
ClaidentTutorial__Sample16__MiFish	04_Uranoscopus_cognatus	199
ClaidentTutorial__Sample16__MiFish	24_Hoplias_intermedius	184
ClaidentTutorial__Sample16__MiFish	12_Denticeps_clupeoides	183
ClaidentTutorial__Sample16__MiFish	42_unidentified_Triacanthidae	183
ClaidentTutorial__Sample16__MiFish	22_unidentified_Smiliogastrinae	182
ClaidentTutorial__Sample16__MiFish	34_Eumegistus_illustris	177
ClaidentTutorial__Sample16__MiFish	15_unidentified_Cobitoidei	174
ClaidentTutorial__Sample16__MiFish	13_Pristipomoides_multidens	169
ClaidentTutorial__Sample16__MiFish	40_Acentrogobius_caninus	165
ClaidentTutorial__Sample16__MiFish	47_unidentified_Paraplagusia	161
ClaidentTutorial__Sample16__MiFish	05_unidentified_Eleotris	159
ClaidentTutorial__Sample16__MiFish	07_Acentrogobius_pflaumii	153
ClaidentTutorial__Sample16__MiFish	31_unidentified_Callionymidae	149
ClaidentTutorial__Sample16__MiFish	27_unidentified_Characoidei	148
ClaidentTutorial__Sample16__MiFish	14_Doryichthys_boaja	147
ClaidentTutorial__Sample16__MiFish	06_unidentified_Macrouridae	142
ClaidentTutorial__Sample16__MiFish	32_unidentified_Rasborinae	140
ClaidentTutorial__Sample16__MiFish	49_Poromitra_oscitans	118
ClaidentTutorial__Sample17__MiFish	51_others	5176
ClaidentTutorial__Sample17__MiFish	01_unidentified_Euteleosteomorpha	604
ClaidentTutorial__Sample17__MiFish	13_Pristipomoides_multidens	315
ClaidentTutorial__Sample17__MiFish	24_Hoplias_intermedius	294
ClaidentTutorial__Sample17__MiFish	15_unidentified_Cobitoidei	287
ClaidentTutorial__Sample17__MiFish	10_unidentified_Centromochlinae	259
ClaidentTutorial__Sample17__MiFish	34_Eumegistus_illustris	255
ClaidentTutorial__Sample17__MiFish	04_Uranoscopus_cognatus	236
ClaidentTutorial__Sample17__MiFish	12_Denticeps_clupeoides	229
ClaidentTutorial__Sample17__MiFish	14_Doryichthys_boaja	226
ClaidentTutorial__Sample17__MiFish	27_unidentified_Characoidei	217
ClaidentTutorial__Sample17__MiFish	08_unidentified_Pogonichthyinae	192
ClaidentTutorial__Sample17__MiFish	07_Acentrogobius_pflaumii	184
ClaidentTutorial__Sample17__MiFish	40_Acentrogobius_caninus	180
ClaidentTutorial__Sample17__MiFish	28_unidentified_Poecilia	179
ClaidentTutorial__Sample17__MiFish	49_Poromitra_oscitans	176
ClaidentTutorial__Sample17__MiFish	03_Kaupichthys_hyoproroides	167
ClaidentTutorial__Sample17__MiFish	42_unidentified_Triacanthidae	165
ClaidentTutorial__Sample17__MiFish	32_unidentified_Rasborinae	138
ClaidentTutorial__Sample17__MiFish	05_unidentified_Eleotris	130
ClaidentTutorial__Sample17__MiFish	06_unidentified_Macrouridae	121
ClaidentTutorial__Sample17__MiFish	18_unidentified_Cyprinidae	119
ClaidentTutorial__Sample17__MiFish	02_unidentified_Tetraodontidae	4
ClaidentTutorial__Sample18__MiFish	51_others	6099
ClaidentTutorial__Sample18__MiFish	01_unidentified_Euteleosteomorpha	593
ClaidentTutorial__Sample18__MiFish	27_unidentified_Characoidei	314
ClaidentTutorial__Sample18__MiFish	46_unidentified_Siluroidei	288
ClaidentTutorial__Sample18__MiFish	05_unidentified_Eleotris	280
ClaidentTutorial__Sample18__MiFish	03_Kaupichthys_hyoproroides	245
ClaidentTutorial__Sample18__MiFish	10_unidentified_Centromochlinae	220
ClaidentTutorial__Sample18__MiFish	42_unidentified_Triacanthidae	204
ClaidentTutorial__Sample18__MiFish	24_Hoplias_intermedius	183
ClaidentTutorial__Sample18__MiFish	15_unidentified_Cobitoidei	173
ClaidentTutorial__Sample18__MiFish	39_unidentified_Teleostei	168
ClaidentTutorial__Sample18__MiFish	18_unidentified_Cyprinidae	155
ClaidentTutorial__Sample18__MiFish	28_unidentified_Poecilia	154
ClaidentTutorial__Sample18__MiFish	14_Doryichthys_boaja	150
ClaidentTutorial__Sample18__MiFish	04_Uranoscopus_cognatus	146
ClaidentTutorial__Sample18__MiFish	12_Denticeps_clupeoides	146
ClaidentTutorial__Sample18__MiFish	06_unidentified_Macrouridae	133
ClaidentTutorial__Sample18__MiFish	34_Eumegistus_illustris	115
ClaidentTutorial__Sample18__MiFish	08_unidentified_Pogonichthyinae	94
ClaidentTutorial__Sample19__MiFish	51_others	6598
ClaidentTutorial__Sample19__MiFish	01_unidentified_Euteleosteomorpha	987
ClaidentTutorial__Sample19__MiFish	24_Hoplias_intermedius	251
ClaidentTutorial__Sample19__MiFish	42_unidentified_Triacanthidae	237
ClaidentTutorial__Sample19__MiFish	15_unidentified_Cobitoidei	220
ClaidentTutorial__Sample19__MiFish	08_unidentified_Pogonichthyinae	200
ClaidentTutorial__Sample19__MiFish	06_unidentified_Macrouridae	198
ClaidentTutorial__Sample19__MiFish	34_Eumegistus_illustris	188
ClaidentTutorial__Sample19__MiFish	05_unidentified_Eleotris	180
ClaidentTutorial__Sample19__MiFish	27_unidentified_Characoidei	171
ClaidentTutorial__Sample19__MiFish	12_Denticeps_clupeoides	170
ClaidentTutorial__Sample19__MiFish	46_unidentified_Siluroidei	165
ClaidentTutorial__Sample19__MiFish	39_unidentified_Teleostei	159
ClaidentTutorial__Sample19__MiFish	18_unidentified_Cyprinidae	125
ClaidentTutorial__Sample19__MiFish	22_unidentified_Smiliogastrinae	3
ClaidentTutorial__Sample20__MiFish	51_others	6733
ClaidentTutorial__Sample20__MiFish	01_unidentified_Euteleosteomorpha	910
ClaidentTutorial__Sample20__MiFish	39_unidentified_Teleostei	257
ClaidentTutorial__Sample20__MiFish	27_unidentified_Characoidei	255
ClaidentTutorial__Sample20__MiFish	08_unidentified_Pogonichthyinae	253
ClaidentTutorial__Sample20__MiFish	46_unidentified_Siluroidei	227
ClaidentTutorial__Sample20__MiFish	12_Denticeps_clupeoides	210
ClaidentTutorial__Sample20__MiFish	24_Hoplias_intermedius	209
ClaidentTutorial__Sample20__MiFish	34_Eumegistus_illustris	204
ClaidentTutorial__Sample20__MiFish	15_unidentified_Cobitoidei	193
ClaidentTutorial__Sample20__MiFish	42_unidentified_Triacanthidae	173
ClaidentTutorial__Sample20__MiFish	06_unidentified_Macrouridae	127
ClaidentTutorial__Sample20__MiFish	05_unidentified_Eleotris	121
