samplename	species	nreads
ClaidentTutorial__Sample08__MiFish	075_Paraluteres_prionurus	232
ClaidentTutorial__Sample08__MiFish	076_Cranoglanis_bouderius	220
ClaidentTutorial__Sample08__MiFish	077_Arripis_trutta	228
ClaidentTutorial__Sample08__MiFish	084_Aplocheilus_panchax	222
ClaidentTutorial__Sample08__MiFish	086_Triplophysa_yarkandensis	218
ClaidentTutorial__Sample08__MiFish	095_Chaunax_abei	233
ClaidentTutorial__Sample08__MiFish	098_Embiotoca_jacksoni	226
ClaidentTutorial__Sample08__MiFish	100_Galaxias_truttaceus	227
ClaidentTutorial__Sample08__MiFish	101_Triphoturus_mexicanus	233
ClaidentTutorial__Sample08__MiFish	103_unidentified_Ictalurus	228
ClaidentTutorial__Sample08__MiFish	125_Malapterurus_electricus	230
ClaidentTutorial__Sample08__MiFish	131_unidentified_Zebrias	225
ClaidentTutorial__Sample08__MiFish	150_unidentified_Nothobranchiidae	224
ClaidentTutorial__Sample08__MiFish	160_Ehirava_fluviatilis	224
ClaidentTutorial__Sample08__MiFish	167_Hyporhamphus_intermedius	231
ClaidentTutorial__Sample08__MiFish	190_unidentified_Gerres	225
ClaidentTutorial__Sample08__MiFish	208_Minytrema_melanops	216
ClaidentTutorial__Sample09__MiFish	001_unidentified_Gastromyzontidae	217
ClaidentTutorial__Sample09__MiFish	002_Canthophrys_gongota	238
ClaidentTutorial__Sample09__MiFish	003_Sardina_pilchardus	229
ClaidentTutorial__Sample09__MiFish	004_Jaydia_lineata	230
ClaidentTutorial__Sample09__MiFish	005_unidentified_Amblyopinae	230
ClaidentTutorial__Sample09__MiFish	006_Paraconger_notialis	232
ClaidentTutorial__Sample09__MiFish	007_Odontobutis_haifengensis	235
ClaidentTutorial__Sample09__MiFish	008_unidentified_Symphysodon	226
ClaidentTutorial__Sample09__MiFish	009_unidentified_Osteoglossiformes	231
ClaidentTutorial__Sample09__MiFish	010_Acanthaphritis_unoorum	228
ClaidentTutorial__Sample09__MiFish	011_Pagellus_bogaraveo	232
ClaidentTutorial__Sample09__MiFish	012_unidentified_Onychostoma	230
ClaidentTutorial__Sample09__MiFish	013_Eumegistus_illustris	228
ClaidentTutorial__Sample09__MiFish	014_Cynoglossus_abbreviatus	233
ClaidentTutorial__Sample09__MiFish	015_Diplacanthopoma_brachysoma	224
ClaidentTutorial__Sample09__MiFish	016_Ponticola_kessleri	225
ClaidentTutorial__Sample09__MiFish	017_Megalops_atlanticus	219
ClaidentTutorial__Sample09__MiFish	019_unidentified_Heniochus	225
ClaidentTutorial__Sample09__MiFish	020_unidentified_Homatula	225
ClaidentTutorial__Sample09__MiFish	022_Polyacanthonotus_rissoanus	229
ClaidentTutorial__Sample09__MiFish	023_unidentified_Sphyraena	226
ClaidentTutorial__Sample09__MiFish	024_unidentified_Oreochromini	221
ClaidentTutorial__Sample09__MiFish	027_unidentified_Facciolella	226
ClaidentTutorial__Sample09__MiFish	029_Amblydoras_gonzalezi	230
ClaidentTutorial__Sample09__MiFish	030_unidentified_Channa	232
ClaidentTutorial__Sample09__MiFish	033_Solea_senegalensis	216
ClaidentTutorial__Sample09__MiFish	036_Etheostoma_trisella	224
ClaidentTutorial__Sample09__MiFish	037_unidentified_Pampus	230
ClaidentTutorial__Sample09__MiFish	039_Eleutheronema_tetradactylum	222
ClaidentTutorial__Sample09__MiFish	041_Acestrorhynchus_sp._NM-2010	233
ClaidentTutorial__Sample09__MiFish	044_Latimeria_chalumnae	233
ClaidentTutorial__Sample09__MiFish	051_unidentified_Mastacembelidae	226
ClaidentTutorial__Sample09__MiFish	057_Leiopotherapon_unicolor	222
ClaidentTutorial__Sample09__MiFish	076_Cranoglanis_bouderius	229
ClaidentTutorial__Sample09__MiFish	080_unidentified_Corydoras	223
ClaidentTutorial__Sample09__MiFish	084_Aplocheilus_panchax	230
ClaidentTutorial__Sample09__MiFish	086_Triplophysa_yarkandensis	227
ClaidentTutorial__Sample09__MiFish	095_Chaunax_abei	231
ClaidentTutorial__Sample09__MiFish	098_Embiotoca_jacksoni	225
ClaidentTutorial__Sample09__MiFish	100_Galaxias_truttaceus	226
ClaidentTutorial__Sample09__MiFish	101_Triphoturus_mexicanus	226
ClaidentTutorial__Sample09__MiFish	103_unidentified_Ictalurus	229
ClaidentTutorial__Sample09__MiFish	107_unidentified_Kyphosus	226
ClaidentTutorial__Sample09__MiFish	117_Gymnomuraena_zebra	225
ClaidentTutorial__Sample09__MiFish	125_Malapterurus_electricus	224
ClaidentTutorial__Sample09__MiFish	137_Trixiphichthys_weberi	220
ClaidentTutorial__Sample09__MiFish	150_unidentified_Nothobranchiidae	229
ClaidentTutorial__Sample09__MiFish	153_Cabdio_morar	228
ClaidentTutorial__Sample09__MiFish	159_Rhodeus_shitaiensis	220
ClaidentTutorial__Sample09__MiFish	171_unidentified_Helicolenus	230
ClaidentTutorial__Sample10__MiFish	001_unidentified_Gastromyzontidae	225
ClaidentTutorial__Sample10__MiFish	002_Canthophrys_gongota	230
ClaidentTutorial__Sample10__MiFish	003_Sardina_pilchardus	225
ClaidentTutorial__Sample10__MiFish	004_Jaydia_lineata	224
ClaidentTutorial__Sample10__MiFish	005_unidentified_Amblyopinae	227
ClaidentTutorial__Sample10__MiFish	006_Paraconger_notialis	231
ClaidentTutorial__Sample10__MiFish	007_Odontobutis_haifengensis	219
ClaidentTutorial__Sample10__MiFish	008_unidentified_Symphysodon	227
ClaidentTutorial__Sample10__MiFish	009_unidentified_Osteoglossiformes	222
ClaidentTutorial__Sample10__MiFish	010_Acanthaphritis_unoorum	226
ClaidentTutorial__Sample10__MiFish	011_Pagellus_bogaraveo	223
ClaidentTutorial__Sample10__MiFish	012_unidentified_Onychostoma	224
ClaidentTutorial__Sample10__MiFish	013_Eumegistus_illustris	227
ClaidentTutorial__Sample10__MiFish	014_Cynoglossus_abbreviatus	231
ClaidentTutorial__Sample10__MiFish	015_Diplacanthopoma_brachysoma	224
ClaidentTutorial__Sample10__MiFish	016_Ponticola_kessleri	225
ClaidentTutorial__Sample10__MiFish	017_Megalops_atlanticus	223
ClaidentTutorial__Sample10__MiFish	018_unidentified_Hyporhamphus	231
ClaidentTutorial__Sample10__MiFish	019_unidentified_Heniochus	231
ClaidentTutorial__Sample10__MiFish	020_unidentified_Homatula	227
ClaidentTutorial__Sample10__MiFish	021_Scolopsis_ciliata	223
ClaidentTutorial__Sample10__MiFish	022_Polyacanthonotus_rissoanus	223
ClaidentTutorial__Sample10__MiFish	023_unidentified_Sphyraena	225
ClaidentTutorial__Sample10__MiFish	024_unidentified_Oreochromini	226
ClaidentTutorial__Sample10__MiFish	030_unidentified_Channa	227
ClaidentTutorial__Sample10__MiFish	033_Solea_senegalensis	223
ClaidentTutorial__Sample10__MiFish	036_Etheostoma_trisella	222
ClaidentTutorial__Sample10__MiFish	039_Eleutheronema_tetradactylum	221
ClaidentTutorial__Sample10__MiFish	041_Acestrorhynchus_sp._NM-2010	229
ClaidentTutorial__Sample10__MiFish	044_Latimeria_chalumnae	229
ClaidentTutorial__Sample10__MiFish	048_Bolbometopon_muricatum	224
ClaidentTutorial__Sample10__MiFish	051_unidentified_Mastacembelidae	229
ClaidentTutorial__Sample10__MiFish	053_Sundasalanx_praecox	215
ClaidentTutorial__Sample10__MiFish	076_Cranoglanis_bouderius	235
ClaidentTutorial__Sample10__MiFish	080_unidentified_Corydoras	230
ClaidentTutorial__Sample10__MiFish	084_Aplocheilus_panchax	226
ClaidentTutorial__Sample10__MiFish	086_Triplophysa_yarkandensis	227
ClaidentTutorial__Sample10__MiFish	091_Pseudaesopia_japonica	232
ClaidentTutorial__Sample10__MiFish	098_Embiotoca_jacksoni	233
ClaidentTutorial__Sample10__MiFish	099_unidentified_Tetraodontidae	223
ClaidentTutorial__Sample10__MiFish	100_Galaxias_truttaceus	225
ClaidentTutorial__Sample10__MiFish	105_Amblypharyngodon_mola	222
ClaidentTutorial__Sample10__MiFish	106_unidentified_Anarhichas	223
ClaidentTutorial__Sample10__MiFish	107_unidentified_Kyphosus	226
ClaidentTutorial__Sample10__MiFish	117_Gymnomuraena_zebra	231
ClaidentTutorial__Sample10__MiFish	125_Malapterurus_electricus	226
ClaidentTutorial__Sample10__MiFish	137_Trixiphichthys_weberi	223
ClaidentTutorial__Sample10__MiFish	140_Plectorhinchus_cinctus	228
ClaidentTutorial__Sample10__MiFish	153_Cabdio_morar	223
ClaidentTutorial__Sample10__MiFish	187_unidentified_Trachipterus	226
ClaidentTutorial__Sample11__MiFish	001_unidentified_Gastromyzontidae	228
ClaidentTutorial__Sample11__MiFish	002_Canthophrys_gongota	224
ClaidentTutorial__Sample11__MiFish	003_Sardina_pilchardus	231
ClaidentTutorial__Sample11__MiFish	004_Jaydia_lineata	224
ClaidentTutorial__Sample11__MiFish	005_unidentified_Amblyopinae	229
ClaidentTutorial__Sample11__MiFish	006_Paraconger_notialis	228
ClaidentTutorial__Sample11__MiFish	007_Odontobutis_haifengensis	227
ClaidentTutorial__Sample11__MiFish	008_unidentified_Symphysodon	226
ClaidentTutorial__Sample11__MiFish	009_unidentified_Osteoglossiformes	231
ClaidentTutorial__Sample11__MiFish	010_Acanthaphritis_unoorum	223
ClaidentTutorial__Sample11__MiFish	011_Pagellus_bogaraveo	231
ClaidentTutorial__Sample11__MiFish	012_unidentified_Onychostoma	231
ClaidentTutorial__Sample11__MiFish	013_Eumegistus_illustris	223
ClaidentTutorial__Sample11__MiFish	014_Cynoglossus_abbreviatus	223
ClaidentTutorial__Sample11__MiFish	015_Diplacanthopoma_brachysoma	235
ClaidentTutorial__Sample11__MiFish	016_Ponticola_kessleri	227
ClaidentTutorial__Sample11__MiFish	017_Megalops_atlanticus	226
ClaidentTutorial__Sample11__MiFish	018_unidentified_Hyporhamphus	233
ClaidentTutorial__Sample11__MiFish	019_unidentified_Heniochus	221
ClaidentTutorial__Sample11__MiFish	020_unidentified_Homatula	216
ClaidentTutorial__Sample11__MiFish	022_Polyacanthonotus_rissoanus	229
ClaidentTutorial__Sample11__MiFish	023_unidentified_Sphyraena	219
ClaidentTutorial__Sample11__MiFish	025_Pristipomoides_multidens	230
ClaidentTutorial__Sample11__MiFish	030_unidentified_Channa	223
ClaidentTutorial__Sample11__MiFish	032_Dallia_pectoralis	228
ClaidentTutorial__Sample11__MiFish	033_Solea_senegalensis	216
ClaidentTutorial__Sample11__MiFish	039_Eleutheronema_tetradactylum	231
ClaidentTutorial__Sample11__MiFish	041_Acestrorhynchus_sp._NM-2010	231
ClaidentTutorial__Sample11__MiFish	044_Latimeria_chalumnae	228
ClaidentTutorial__Sample11__MiFish	051_unidentified_Mastacembelidae	228
ClaidentTutorial__Sample11__MiFish	053_Sundasalanx_praecox	229
ClaidentTutorial__Sample11__MiFish	061_Halichoeres_melanurus	226
ClaidentTutorial__Sample11__MiFish	063_Bhavania_australis	221
ClaidentTutorial__Sample11__MiFish	064_Parazen_pacificus	226
ClaidentTutorial__Sample11__MiFish	065_Microthrissa_congica	217
ClaidentTutorial__Sample11__MiFish	076_Cranoglanis_bouderius	221
ClaidentTutorial__Sample11__MiFish	079_Anabas_testudineus	224
ClaidentTutorial__Sample11__MiFish	080_unidentified_Corydoras	218
ClaidentTutorial__Sample11__MiFish	084_Aplocheilus_panchax	222
ClaidentTutorial__Sample11__MiFish	091_Pseudaesopia_japonica	218
ClaidentTutorial__Sample11__MiFish	100_Galaxias_truttaceus	226
ClaidentTutorial__Sample11__MiFish	105_Amblypharyngodon_mola	227
ClaidentTutorial__Sample11__MiFish	106_unidentified_Anarhichas	225
ClaidentTutorial__Sample11__MiFish	107_unidentified_Kyphosus	220
ClaidentTutorial__Sample11__MiFish	117_Gymnomuraena_zebra	228
ClaidentTutorial__Sample11__MiFish	137_Trixiphichthys_weberi	227
ClaidentTutorial__Sample11__MiFish	140_Plectorhinchus_cinctus	236
ClaidentTutorial__Sample11__MiFish	158_Hemiculter_bleekeri	227
ClaidentTutorial__Sample11__MiFish	161_Psenopsis_anomala	223
ClaidentTutorial__Sample11__MiFish	183_unidentified_Lutjanus	226
ClaidentTutorial__Sample12__MiFish	001_unidentified_Gastromyzontidae	235
ClaidentTutorial__Sample12__MiFish	002_Canthophrys_gongota	232
ClaidentTutorial__Sample12__MiFish	003_Sardina_pilchardus	227
ClaidentTutorial__Sample12__MiFish	004_Jaydia_lineata	224
ClaidentTutorial__Sample12__MiFish	005_unidentified_Amblyopinae	228
ClaidentTutorial__Sample12__MiFish	006_Paraconger_notialis	218
ClaidentTutorial__Sample12__MiFish	007_Odontobutis_haifengensis	223
ClaidentTutorial__Sample12__MiFish	008_unidentified_Symphysodon	226
ClaidentTutorial__Sample12__MiFish	009_unidentified_Osteoglossiformes	227
ClaidentTutorial__Sample12__MiFish	010_Acanthaphritis_unoorum	235
ClaidentTutorial__Sample12__MiFish	011_Pagellus_bogaraveo	228
ClaidentTutorial__Sample12__MiFish	012_unidentified_Onychostoma	235
ClaidentTutorial__Sample12__MiFish	013_Eumegistus_illustris	230
ClaidentTutorial__Sample12__MiFish	014_Cynoglossus_abbreviatus	218
ClaidentTutorial__Sample12__MiFish	015_Diplacanthopoma_brachysoma	222
ClaidentTutorial__Sample12__MiFish	016_Ponticola_kessleri	227
ClaidentTutorial__Sample12__MiFish	018_unidentified_Hyporhamphus	236
ClaidentTutorial__Sample12__MiFish	019_unidentified_Heniochus	226
ClaidentTutorial__Sample12__MiFish	022_Polyacanthonotus_rissoanus	230
ClaidentTutorial__Sample12__MiFish	023_unidentified_Sphyraena	234
ClaidentTutorial__Sample12__MiFish	025_Pristipomoides_multidens	230
ClaidentTutorial__Sample12__MiFish	026_Micropterus_dolomieu	228
ClaidentTutorial__Sample12__MiFish	030_unidentified_Channa	234
ClaidentTutorial__Sample12__MiFish	031_Rastrelliger_brachysoma	230
ClaidentTutorial__Sample12__MiFish	032_Dallia_pectoralis	229
ClaidentTutorial__Sample12__MiFish	033_Solea_senegalensis	224
ClaidentTutorial__Sample12__MiFish	039_Eleutheronema_tetradactylum	222
ClaidentTutorial__Sample12__MiFish	044_Latimeria_chalumnae	226
ClaidentTutorial__Sample12__MiFish	049_Leiodon_cutcutia	219
ClaidentTutorial__Sample12__MiFish	051_unidentified_Mastacembelidae	225
ClaidentTutorial__Sample12__MiFish	052_Eugnathogobius_polylepis	220
ClaidentTutorial__Sample12__MiFish	053_Sundasalanx_praecox	225
ClaidentTutorial__Sample12__MiFish	061_Halichoeres_melanurus	228
ClaidentTutorial__Sample12__MiFish	063_Bhavania_australis	228
ClaidentTutorial__Sample12__MiFish	064_Parazen_pacificus	228
ClaidentTutorial__Sample12__MiFish	065_Microthrissa_congica	226
ClaidentTutorial__Sample12__MiFish	072_Enteromius_trimaculatus	229
ClaidentTutorial__Sample12__MiFish	076_Cranoglanis_bouderius	230
ClaidentTutorial__Sample12__MiFish	079_Anabas_testudineus	225
ClaidentTutorial__Sample12__MiFish	080_unidentified_Corydoras	225
ClaidentTutorial__Sample12__MiFish	091_Pseudaesopia_japonica	232
ClaidentTutorial__Sample12__MiFish	106_unidentified_Anarhichas	228
ClaidentTutorial__Sample12__MiFish	107_unidentified_Kyphosus	228
ClaidentTutorial__Sample12__MiFish	108_Xenotoca_eiseni	227
ClaidentTutorial__Sample12__MiFish	111_Esomus_metallicus	218
ClaidentTutorial__Sample12__MiFish	128_Otolithes_ruber	234
ClaidentTutorial__Sample12__MiFish	134_Vaillantella_maassi	220
ClaidentTutorial__Sample12__MiFish	158_Hemiculter_bleekeri	220
ClaidentTutorial__Sample12__MiFish	161_Psenopsis_anomala	218
ClaidentTutorial__Sample12__MiFish	166_Pseudorhombus_dupliciocellatus	232
ClaidentTutorial__Sample13__MiFish	001_unidentified_Gastromyzontidae	225
ClaidentTutorial__Sample13__MiFish	002_Canthophrys_gongota	229
ClaidentTutorial__Sample13__MiFish	003_Sardina_pilchardus	233
ClaidentTutorial__Sample13__MiFish	004_Jaydia_lineata	227
ClaidentTutorial__Sample13__MiFish	005_unidentified_Amblyopinae	216
ClaidentTutorial__Sample13__MiFish	006_Paraconger_notialis	223
ClaidentTutorial__Sample13__MiFish	007_Odontobutis_haifengensis	229
ClaidentTutorial__Sample13__MiFish	008_unidentified_Symphysodon	227
ClaidentTutorial__Sample13__MiFish	009_unidentified_Osteoglossiformes	227
ClaidentTutorial__Sample13__MiFish	010_Acanthaphritis_unoorum	226
ClaidentTutorial__Sample13__MiFish	011_Pagellus_bogaraveo	227
ClaidentTutorial__Sample13__MiFish	014_Cynoglossus_abbreviatus	223
ClaidentTutorial__Sample13__MiFish	015_Diplacanthopoma_brachysoma	231
ClaidentTutorial__Sample13__MiFish	016_Ponticola_kessleri	227
ClaidentTutorial__Sample13__MiFish	018_unidentified_Hyporhamphus	227
ClaidentTutorial__Sample13__MiFish	019_unidentified_Heniochus	226
ClaidentTutorial__Sample13__MiFish	021_Scolopsis_ciliata	227
ClaidentTutorial__Sample13__MiFish	022_Polyacanthonotus_rissoanus	226
ClaidentTutorial__Sample13__MiFish	025_Pristipomoides_multidens	225
ClaidentTutorial__Sample13__MiFish	026_Micropterus_dolomieu	229
ClaidentTutorial__Sample13__MiFish	030_unidentified_Channa	223
ClaidentTutorial__Sample13__MiFish	031_Rastrelliger_brachysoma	218
ClaidentTutorial__Sample13__MiFish	032_Dallia_pectoralis	227
ClaidentTutorial__Sample13__MiFish	033_Solea_senegalensis	222
ClaidentTutorial__Sample13__MiFish	034_Squalomugil_nasutus	237
ClaidentTutorial__Sample13__MiFish	035_unidentified_Rasbora	224
ClaidentTutorial__Sample13__MiFish	038_Luciogobius_elongatus	217
ClaidentTutorial__Sample13__MiFish	039_Eleutheronema_tetradactylum	228
ClaidentTutorial__Sample13__MiFish	044_Latimeria_chalumnae	225
ClaidentTutorial__Sample13__MiFish	047_Coilia_reynaldi	223
ClaidentTutorial__Sample13__MiFish	049_Leiodon_cutcutia	226
ClaidentTutorial__Sample13__MiFish	052_Eugnathogobius_polylepis	225
ClaidentTutorial__Sample13__MiFish	053_Sundasalanx_praecox	220
ClaidentTutorial__Sample13__MiFish	059_Paracheirodon_axelrodi	222
ClaidentTutorial__Sample13__MiFish	061_Halichoeres_melanurus	228
ClaidentTutorial__Sample13__MiFish	063_Bhavania_australis	227
ClaidentTutorial__Sample13__MiFish	064_Parazen_pacificus	224
ClaidentTutorial__Sample13__MiFish	065_Microthrissa_congica	224
ClaidentTutorial__Sample13__MiFish	079_Anabas_testudineus	229
ClaidentTutorial__Sample13__MiFish	080_unidentified_Corydoras	233
ClaidentTutorial__Sample13__MiFish	091_Pseudaesopia_japonica	231
ClaidentTutorial__Sample13__MiFish	106_unidentified_Anarhichas	224
ClaidentTutorial__Sample13__MiFish	108_Xenotoca_eiseni	229
ClaidentTutorial__Sample13__MiFish	111_Esomus_metallicus	231
ClaidentTutorial__Sample13__MiFish	128_Otolithes_ruber	221
ClaidentTutorial__Sample13__MiFish	134_Vaillantella_maassi	226
ClaidentTutorial__Sample13__MiFish	135_Parachanna_insignis	225
ClaidentTutorial__Sample13__MiFish	155_Arnoglossus_tenuis	223
ClaidentTutorial__Sample13__MiFish	160_Ehirava_fluviatilis	217
ClaidentTutorial__Sample13__MiFish	200_Rudarius_ercodes	220
ClaidentTutorial__Sample14__MiFish	001_unidentified_Gastromyzontidae	220
ClaidentTutorial__Sample14__MiFish	002_Canthophrys_gongota	225
ClaidentTutorial__Sample14__MiFish	003_Sardina_pilchardus	227
ClaidentTutorial__Sample14__MiFish	004_Jaydia_lineata	226
ClaidentTutorial__Sample14__MiFish	005_unidentified_Amblyopinae	229
ClaidentTutorial__Sample14__MiFish	006_Paraconger_notialis	229
ClaidentTutorial__Sample14__MiFish	007_Odontobutis_haifengensis	224
ClaidentTutorial__Sample14__MiFish	008_unidentified_Symphysodon	220
ClaidentTutorial__Sample14__MiFish	009_unidentified_Osteoglossiformes	215
ClaidentTutorial__Sample14__MiFish	010_Acanthaphritis_unoorum	224
ClaidentTutorial__Sample14__MiFish	014_Cynoglossus_abbreviatus	219
ClaidentTutorial__Sample14__MiFish	015_Diplacanthopoma_brachysoma	230
ClaidentTutorial__Sample14__MiFish	016_Ponticola_kessleri	224
ClaidentTutorial__Sample14__MiFish	017_Megalops_atlanticus	223
ClaidentTutorial__Sample14__MiFish	019_unidentified_Heniochus	234
ClaidentTutorial__Sample14__MiFish	021_Scolopsis_ciliata	224
ClaidentTutorial__Sample14__MiFish	022_Polyacanthonotus_rissoanus	228
ClaidentTutorial__Sample14__MiFish	025_Pristipomoides_multidens	227
ClaidentTutorial__Sample14__MiFish	026_Micropterus_dolomieu	233
ClaidentTutorial__Sample14__MiFish	031_Rastrelliger_brachysoma	220
ClaidentTutorial__Sample14__MiFish	032_Dallia_pectoralis	227
ClaidentTutorial__Sample14__MiFish	034_Squalomugil_nasutus	231
ClaidentTutorial__Sample14__MiFish	035_unidentified_Rasbora	221
ClaidentTutorial__Sample14__MiFish	038_Luciogobius_elongatus	223
ClaidentTutorial__Sample14__MiFish	039_Eleutheronema_tetradactylum	225
ClaidentTutorial__Sample14__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	230
ClaidentTutorial__Sample14__MiFish	044_Latimeria_chalumnae	217
ClaidentTutorial__Sample14__MiFish	046_Elassoma_evergladei	226
ClaidentTutorial__Sample14__MiFish	047_Coilia_reynaldi	226
ClaidentTutorial__Sample14__MiFish	048_Bolbometopon_muricatum	222
ClaidentTutorial__Sample14__MiFish	049_Leiodon_cutcutia	233
ClaidentTutorial__Sample14__MiFish	052_Eugnathogobius_polylepis	231
ClaidentTutorial__Sample14__MiFish	053_Sundasalanx_praecox	228
ClaidentTutorial__Sample14__MiFish	054_Eurypegasus_draconis	231
ClaidentTutorial__Sample14__MiFish	059_Paracheirodon_axelrodi	227
ClaidentTutorial__Sample14__MiFish	061_Halichoeres_melanurus	223
ClaidentTutorial__Sample14__MiFish	063_Bhavania_australis	222
ClaidentTutorial__Sample14__MiFish	064_Parazen_pacificus	224
ClaidentTutorial__Sample14__MiFish	065_Microthrissa_congica	234
ClaidentTutorial__Sample14__MiFish	073_Pteraclis_aesticola	230
ClaidentTutorial__Sample14__MiFish	079_Anabas_testudineus	225
ClaidentTutorial__Sample14__MiFish	090_Zeus_faber	232
ClaidentTutorial__Sample14__MiFish	110_Cirrhitichthys_aprinus	221
ClaidentTutorial__Sample14__MiFish	111_Esomus_metallicus	228
ClaidentTutorial__Sample14__MiFish	128_Otolithes_ruber	223
ClaidentTutorial__Sample14__MiFish	134_Vaillantella_maassi	228
ClaidentTutorial__Sample14__MiFish	135_Parachanna_insignis	224
ClaidentTutorial__Sample14__MiFish	155_Arnoglossus_tenuis	227
ClaidentTutorial__Sample14__MiFish	165_Bodianus_oxycephalus	233
ClaidentTutorial__Sample14__MiFish	205_Etheostoma_caeruleum	219
ClaidentTutorial__Sample15__MiFish	001_unidentified_Gastromyzontidae	235
ClaidentTutorial__Sample15__MiFish	002_Canthophrys_gongota	226
ClaidentTutorial__Sample15__MiFish	003_Sardina_pilchardus	221
ClaidentTutorial__Sample15__MiFish	004_Jaydia_lineata	226
ClaidentTutorial__Sample15__MiFish	005_unidentified_Amblyopinae	221
ClaidentTutorial__Sample15__MiFish	006_Paraconger_notialis	226
ClaidentTutorial__Sample15__MiFish	007_Odontobutis_haifengensis	229
ClaidentTutorial__Sample15__MiFish	010_Acanthaphritis_unoorum	234
ClaidentTutorial__Sample15__MiFish	013_Eumegistus_illustris	224
ClaidentTutorial__Sample15__MiFish	014_Cynoglossus_abbreviatus	223
ClaidentTutorial__Sample15__MiFish	015_Diplacanthopoma_brachysoma	231
ClaidentTutorial__Sample15__MiFish	016_Ponticola_kessleri	224
ClaidentTutorial__Sample15__MiFish	017_Megalops_atlanticus	226
ClaidentTutorial__Sample15__MiFish	021_Scolopsis_ciliata	228
ClaidentTutorial__Sample15__MiFish	022_Polyacanthonotus_rissoanus	230
ClaidentTutorial__Sample15__MiFish	025_Pristipomoides_multidens	230
ClaidentTutorial__Sample15__MiFish	026_Micropterus_dolomieu	230
ClaidentTutorial__Sample15__MiFish	031_Rastrelliger_brachysoma	230
ClaidentTutorial__Sample15__MiFish	032_Dallia_pectoralis	223
ClaidentTutorial__Sample15__MiFish	034_Squalomugil_nasutus	228
ClaidentTutorial__Sample15__MiFish	035_unidentified_Rasbora	232
ClaidentTutorial__Sample15__MiFish	038_Luciogobius_elongatus	230
ClaidentTutorial__Sample15__MiFish	039_Eleutheronema_tetradactylum	226
ClaidentTutorial__Sample15__MiFish	040_Eigenmannia_sp._CBM-ZF-10620	233
ClaidentTutorial__Sample15__MiFish	044_Latimeria_chalumnae	233
ClaidentTutorial__Sample15__MiFish	046_Elassoma_evergladei	229
ClaidentTutorial__Sample15__MiFish	047_Coilia_reynaldi	227
ClaidentTutorial__Sample15__MiFish	048_Bolbometopon_muricatum	232
ClaidentTutorial__Sample15__MiFish	049_Leiodon_cutcutia	228
ClaidentTutorial__Sample15__MiFish	052_Eugnathogobius_polylepis	224
ClaidentTutorial__Sample15__MiFish	053_Sundasalanx_praecox	226
ClaidentTutorial__Sample15__MiFish	054_Eurypegasus_draconis	233
ClaidentTutorial__Sample15__MiFish	056_unidentified_Aspasma	227
ClaidentTutorial__Sample15__MiFish	059_Paracheirodon_axelrodi	230
ClaidentTutorial__Sample15__MiFish	063_Bhavania_australis	224
ClaidentTutorial__Sample15__MiFish	065_Microthrissa_congica	225
ClaidentTutorial__Sample15__MiFish	066_Monocentris_japonicus	229
ClaidentTutorial__Sample15__MiFish	072_Enteromius_trimaculatus	226
ClaidentTutorial__Sample15__MiFish	073_Pteraclis_aesticola	232
ClaidentTutorial__Sample15__MiFish	079_Anabas_testudineus	229
ClaidentTutorial__Sample15__MiFish	082_unidentified_Conger	224
ClaidentTutorial__Sample15__MiFish	087_Bothus_pantherinus	224
ClaidentTutorial__Sample15__MiFish	090_Zeus_faber	219
ClaidentTutorial__Sample15__MiFish	110_Cirrhitichthys_aprinus	225
ClaidentTutorial__Sample15__MiFish	111_Esomus_metallicus	217
ClaidentTutorial__Sample15__MiFish	127_Esox_lucius	225
ClaidentTutorial__Sample15__MiFish	135_Parachanna_insignis	225
ClaidentTutorial__Sample15__MiFish	156_Olisthops_cyanomelas	225
ClaidentTutorial__Sample15__MiFish	164_unidentified_Echeneis	233
ClaidentTutorial__Sample15__MiFish	207_Protopterus_aethiopicus	218
ClaidentTutorial__Sample16__MiFish	001_unidentified_Gastromyzontidae	224
ClaidentTutorial__Sample16__MiFish	002_Canthophrys_gongota	224
ClaidentTutorial__Sample16__MiFish	003_Sardina_pilchardus	222
ClaidentTutorial__Sample16__MiFish	004_Jaydia_lineata	223
ClaidentTutorial__Sample16__MiFish	006_Paraconger_notialis	228
ClaidentTutorial__Sample16__MiFish	007_Odontobutis_haifengensis	226
ClaidentTutorial__Sample16__MiFish	010_Acanthaphritis_unoorum	231
ClaidentTutorial__Sample16__MiFish	013_Eumegistus_illustris	220
ClaidentTutorial__Sample16__MiFish	015_Diplacanthopoma_brachysoma	225
ClaidentTutorial__Sample16__MiFish	016_Ponticola_kessleri	222
ClaidentTutorial__Sample16__MiFish	017_Megalops_atlanticus	219
ClaidentTutorial__Sample16__MiFish	021_Scolopsis_ciliata	218
ClaidentTutorial__Sample16__MiFish	022_Polyacanthonotus_rissoanus	230
ClaidentTutorial__Sample16__MiFish	025_Pristipomoides_multidens	232
ClaidentTutorial__Sample16__MiFish	026_Micropterus_dolomieu	226
ClaidentTutorial__Sample16__MiFish	031_Rastrelliger_brachysoma	233
ClaidentTutorial__Sample16__MiFish	032_Dallia_pectoralis	228
ClaidentTutorial__Sample16__MiFish	034_Squalomugil_nasutus	219
